test_id,group_id,group_name,group_type,smiles,formula,inchi,python_success,python_groups,python_n_groups,python_error
574,49,Specificity test for group 49,Specificity,FC(=CC(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,C7H3F13,"InChI=1S/C7HF13/c8-2(1-3(9,10)6(15,16)17)4(11,12)5(13,14)7(18,19)20/h1H",True,"[19, 41, 48, 49]",4,
575,1,Specificity test for group 1,Specificity,O=C(O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C7HF13O2,"InChI=1S/C7HF13O2/c8-2(1(21)22,6(15,16)17)3(9,10)4(11,12)5(13,14)7(18,19)20/h(H,21,22)",True,"[1, 2, 33, 48]",4,
576,33,Specificity test for group 33,Specificity,O=C(O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C7HF13O2,"InChI=1S/C7HF13O2/c8-2(1(21)22,6(15,16)17)3(9,10)4(11,12)5(13,14)7(18,19)20/h(H,21,22)",True,"[1, 2, 33, 48]",4,
577,1,Specificity test for group 1,Specificity,O=C(O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C7HF13O2,"InChI=1S/C7HF13O2/c8-2(9,1(21)22)3(5(12,13)14,6(15,16)17)4(10,11)7(18,19)20/h(H,21,22)",True,"[1, 2, 33, 48]",4,
578,33,Specificity test for group 33,Specificity,O=C(O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C7HF13O2,"InChI=1S/C7HF13O2/c8-2(9,1(21)22)3(5(12,13)14,6(15,16)17)4(10,11)7(18,19)20/h(H,21,22)",True,"[1, 2, 33, 48]",4,
579,4,Specificity test for group 4,Specificity,O=C(O)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,C7H3F13O3,"InChI=1S/C7HF13O3/c8-2(1(21)22,5(13,14)15)23-7(19,20)4(11,12)3(9,10)6(16,17)18/h(H,21,22)",True,"[1, 2, 31, 33, 48]",5,
580,4,Specificity test for group 4,Specificity,O=C(O)C(F)(F)C(OC(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C7H3F13O3,"InChI=1S/C7HF13O3/c8-2(9,1(21)22)3(5(12,13)14,23-7(18,19)20)4(10,11)6(15,16)17/h(H,21,22)",True,"[1, 2, 31, 33, 48]",5,
581,34,Specificity test for group 34,Specificity,O=C(NC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F,C7H3F14NO,"InChI=1S/C7HF14NO/c8-2(9,10)1(23)22-3(5(13,14)15,6(16,17)18)4(11,12)7(19,20)21/h(H,22,23)",True,"[34, 48]",2,
582,34,Specificity test for group 34,Specificity,O=C(NC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C7H3F14NO,"InChI=1S/C7HF14NO/c8-2(9,5(14,15)16)1(23)22-7(20,21)4(12,13)3(10,11)6(17,18)19/h(H,22,23)",True,"[34, 48]",2,
583,29,Specificity test for group 29,Specificity,OC(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C7HF15O,"InChI=1S/C7HF15O/c8-2(6(18,19)20,7(21,22)23)1(3(9,10)11,4(12,13)14)5(15,16)17/h23H",True,"[14, 29, 48]",3,
584,11,Specificity test for group 11,Specificity,O=S(O)C(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C7HF15O2S,"InChI=1S/C7HF15O2S/c8-2(6(18,19)20,7(21,22)25(23)24)1(3(9,10)11,4(12,13)14)5(15,16)17/h(H,23,24)",True,"[11, 38, 48]",3,
585,38,Specificity test for group 38,Specificity,O=S(O)C(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C7HF15O2S,"InChI=1S/C7HF15O2S/c8-2(6(18,19)20,7(21,22)25(23)24)1(3(9,10)11,4(12,13)14)5(15,16)17/h(H,23,24)",True,"[11, 38, 48]",3,
586,6,Specificity test for group 6,Specificity,O=S(=O)(O)C(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C7HF15O3S,"InChI=1S/C7HF15O3S/c8-2(6(18,19)20,7(21,22)26(23,24)25)1(3(9,10)11,4(12,13)14)5(15,16)17/h(H,23,24,25)",True,"[6, 7, 36, 48]",4,
587,36,Specificity test for group 36,Specificity,O=S(=O)(O)C(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C7HF15O3S,"InChI=1S/C7HF15O3S/c8-2(6(18,19)20,7(21,22)26(23,24)25)1(3(9,10)11,4(12,13)14)5(15,16)17/h(H,23,24,25)",True,"[6, 7, 36, 48]",4,
588,9,Specificity test for group 9,Specificity,O=S(=O)(O)C(F)(F)C(F)(OC(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C7H3F15O4S,"InChI=1S/C7HF15O4S/c8-2(26-7(20,21)22,6(18,19)27(23,24)25)1(3(9,10)11,4(12,13)14)5(15,16)17/h(H,23,24,25)",True,"[6, 7, 9, 10, 31, 36, 48]",7,
589,37,Specificity test for group 37,Specificity,OSC(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C7HF15OS,"InChI=1S/C7HF15OS/c8-2(6(18,19)20,7(21,22)24-23)1(3(9,10)11,4(12,13)14)5(15,16)17/h23H",True,"[37, 48]",2,
590,47,Specificity test for group 47,Specificity,FC(F)(F)NC(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C7H3F16N,"InChI=1S/C7HF16N/c8-2(6(18,19)20,24-7(21,22)23)1(3(9,10)11,4(12,13)14)5(15,16)17/h24H",True,"[23, 47, 48]",3,
591,35,Specificity test for group 35,Specificity,O=C(Cl)C(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C8ClF15O,"InChI=1S/C8ClF15O/c9-1(25)2(10,11)4(12,8(22,23)24)3(5(13,14)15,6(16,17)18)7(19,20)21",True,"[35, 48]",2,
592,50,Specificity test for group 50,Specificity,FC(F)(F)C(F)(F)C#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H2F14,"InChI=1S/C8F14/c9-3(10,1-2-4(11,12)7(17,18)19)5(13,14)6(15,16)8(20,21)22",True,"[48, 50]",2,
593,50,Specificity test for group 50,Specificity,FC(F)(F)C#CC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8H2F14,"InChI=1S/C8F14/c9-4(10,11)2-1-3(6(14,15)16,7(17,18)19)5(12,13)8(20,21)22",True,"[48, 50]",2,
594,18,Specificity test for group 18,Specificity,FC(=C(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F,C8H2F16,"InChI=1S/C8F16/c9-1(2(10)4(11,12)13)3(6(16,17)18,7(19,20)21)5(14,15)8(22,23)24",True,"[18, 19, 41, 48, 49]",5,
595,41,Specificity test for group 41,Specificity,FC(=C(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F,C8H2F16,"InChI=1S/C8F16/c9-1(2(10)4(11,12)13)3(6(16,17)18,7(19,20)21)5(14,15)8(22,23)24",True,"[18, 19, 41, 48, 49]",5,
596,49,Specificity test for group 49,Specificity,FC(=C(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F,C8H2F16,"InChI=1S/C8F16/c9-1(2(10)4(11,12)13)3(6(16,17)18,7(19,20)21)5(14,15)8(22,23)24",True,"[18, 19, 41, 48, 49]",5,
597,18,Specificity test for group 18,Specificity,FC(=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C8H2F16,"InChI=1S/C8F16/c9-1(2(10)4(13,14)7(19,20)21)3(11,12)5(15,16)6(17,18)8(22,23)24",True,"[18, 19, 41, 48, 49]",5,
598,41,Specificity test for group 41,Specificity,FC(=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C8H2F16,"InChI=1S/C8F16/c9-1(2(10)4(13,14)7(19,20)21)3(11,12)5(15,16)6(17,18)8(22,23)24",True,"[18, 19, 41, 48, 49]",5,
599,49,Specificity test for group 49,Specificity,FC(=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C8H2F16,"InChI=1S/C8F16/c9-1(2(10)4(13,14)7(19,20)21)3(11,12)5(15,16)6(17,18)8(22,23)24",True,"[18, 19, 41, 48, 49]",5,
600,27,Specificity test for group 27,Specificity,O=C(C(F)(F)F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C8H2F16O,"InChI=1S/C8F16O/c9-2(5(13,14)15,1(25)3(10,11)12)4(6(16,17)18,7(19,20)21)8(22,23)24",True,"[27, 28, 30, 48]",4,
601,30,Specificity test for group 30,Specificity,O=C(C(F)(F)F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C8H2F16O,"InChI=1S/C8F16O/c9-2(5(13,14)15,1(25)3(10,11)12)4(6(16,17)18,7(19,20)21)8(22,23)24",True,"[27, 28, 30, 48]",4,
602,42,Specificity test for group 42,Specificity,FC(F)(F)C(F)(I)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C8H2F17I,"InChI=1S/C8F17I/c9-2(7(20,21)22,3(10,26)8(23,24)25)1(4(11,12)13,5(14,15)16)6(17,18)19",True,"[21, 25, 42, 48]",4,
603,24,Specificity test for group 24,Specificity,FC(F)(F)C(F)(F)N(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8F19N,"InChI=1S/C8F19N/c9-1(10,3(12,13)14)2(11,4(15,16)17)28(7(24,25)5(18,19)20)8(26,27)6(21,22)23",True,"[24, 47, 48]",3,
604,3,Specificity test for group 3,Specificity,O=C(O)C(F)(C(F)(F)F)C(F)(F)C(F)(C(=O)O)C(F)(F)C(F)(F)F,C8H2F12O4,"InChI=1S/C8H2F12O4/c9-3(1(21)22,6(13,14)8(18,19)20)5(11,12)4(10,2(23)24)7(15,16)17/h(H,21,22)(H,23,24)",True,"[33, 48]",2,
605,3,Specificity test for group 3,Specificity,O=C(O)C(F)(F)C(C(F)(F)F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)F,C8H2F12O4,"InChI=1S/C8H2F12O4/c9-3(10,1(21)22)5(7(15,16)17,4(11,12)2(23)24)6(13,14)8(18,19)20/h(H,21,22)(H,23,24)",True,"[33, 48]",2,
606,32,Specificity test for group 32,Specificity,O=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C8H4F14O2,"InChI=1S/C8H2F14O2/c9-3(10,5(13,14)6(15,16)8(20,21)22)1-24-2(23)4(11,12)7(17,18)19/h1H2",True,"[32, 48]",2,
607,32,Specificity test for group 32,Specificity,O=C(OCC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F,C8H4F14O2,"InChI=1S/C8H2F14O2/c9-4(10,11)2(23)24-1-3(6(14,15)16,7(17,18)19)5(12,13)8(20,21)22/h1H2",True,"[32, 48]",2,
608,50,Specificity test for group 50,Specificity,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C#CC([H])(F)C(F)(F)F,C8H5F11,"InChI=1S/C8H3F11/c9-3(1-2-4(10)8(17,18)19)6(13,14)7(15,16)5(11)12/h3-5H",True,"[48, 50]",2,
609,50,Specificity test for group 50,Specificity,[H]C([H])(F)C#CC(C([H])(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8H5F11,"InChI=1S/C8H3F11/c9-3-1-2-5(4(10)11,7(14,15)16)6(12,13)8(17,18)19/h4H,3H2",True,"[48, 50]",2,
610,44,Specificity test for group 44,Specificity,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ncc[nH]1,C8H3F11N2,"InChI=1S/C8H3F11N2/c9-4(10,3-20-1-2-21-3)5(11,12)6(13,14)7(15,16)8(17,18)19/h1-2H,(H,20,21)",True,"[22, 44, 48, 51]",4,
611,22,Specificity test for group 22,Specificity,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ncc[nH]1,C8H3F11N2,"InChI=1S/C8H3F11N2/c9-4(10,3-20-1-2-21-3)5(11,12)6(13,14)7(15,16)8(17,18)19/h1-2H,(H,20,21)",True,"[22, 44, 48, 51]",4,
612,44,Specificity test for group 44,Specificity,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ncc[nH]1,C8H3F11N2,"InChI=1S/C8H3F11N2/c9-4(10,3-20-1-2-21-3)5(11,12)6(13,14)7(15,16)8(17,18)19/h1-2H,(H,20,21)",True,"[22, 44, 48, 51]",4,
613,51,Specificity test for group 51,Specificity,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ncc[nH]1,C8H3F11N2,"InChI=1S/C8H3F11N2/c9-4(10,3-20-1-2-21-3)5(11,12)6(13,14)7(15,16)8(17,18)19/h1-2H,(H,20,21)",True,"[22, 44, 48, 51]",4,
614,44,Specificity test for group 44,Specificity,FC(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)c1ncc[nH]1,C8H3F11N2,"InChI=1S/C8H3F11N2/c9-4(10,3-20-1-2-21-3)5(6(11,12)13,7(14,15)16)8(17,18)19/h1-2H,(H,20,21)",True,"[22, 44, 51]",3,
615,44,Specificity test for group 44,Specificity,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)c1ncc[nH]1,C8H3F11N2,"InChI=1S/C8H3F11N2/c9-4(10,3-20-1-2-21-3)6(12,13)5(11,7(14,15)16)8(17,18)19/h1-2H,(H,20,21)",True,"[22, 44, 48, 51]",4,
616,41,Specificity test for group 41,Specificity,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C(F)=C(F)C([H])(F)C(F)(F)F,C8H5F13,"InChI=1S/C8H3F13/c9-1(2(10)4(12)8(19,20)21)3(11)6(15,16)7(17,18)5(13)14/h3-5H",True,"[19, 41, 48, 49]",4,
617,49,Specificity test for group 49,Specificity,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C(F)=C(F)C([H])(F)C(F)(F)F,C8H5F13,"InChI=1S/C8H3F13/c9-1(2(10)4(12)8(19,20)21)3(11)6(15,16)7(17,18)5(13)14/h3-5H",True,"[19, 41, 48, 49]",4,
618,41,Specificity test for group 41,Specificity,[H]C([H])(F)C(F)=C(F)C(C([H])(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8H5F13,"InChI=1S/C8H3F13/c9-1-2(10)3(11)5(4(12)13,7(16,17)18)6(14,15)8(19,20)21/h4H,1H2",True,"[19, 41, 48, 49]",4,
619,49,Specificity test for group 49,Specificity,[H]C([H])(F)C(F)=C(F)C(C([H])(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8H5F13,"InChI=1S/C8H3F13/c9-1-2(10)3(11)5(4(12)13,7(16,17)18)6(14,15)8(19,20)21/h4H,1H2",True,"[19, 41, 48, 49]",4,
620,35,Specificity test for group 35,Specificity,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(C(F)(F)F)C(F)(F)C(=O)Cl,C8H4ClF11O,"InChI=1S/C8H4ClF11O/c9-2(21)6(15,16)7(17,8(18,19)20)5(1-10,3(11)12)4(13)14/h3-4H,1H2",True,"[35, 48]",2,
621,22,Specificity test for group 22,Specificity,[H]C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)c1ncc[nH]1,C8H4F10N2,"InChI=1S/C8H4F10N2/c9-3(10)5(11,8(16,17)18)7(14,15)6(12,13)4-19-1-2-20-4/h1-3H,(H,19,20)",True,"[22, 44, 48, 51]",4,
622,44,Specificity test for group 44,Specificity,[H]C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)c1ncc[nH]1,C8H4F10N2,"InChI=1S/C8H4F10N2/c9-3(10)5(11,8(16,17)18)7(14,15)6(12,13)4-19-1-2-20-4/h1-3H,(H,19,20)",True,"[22, 44, 48, 51]",4,
623,51,Specificity test for group 51,Specificity,[H]C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)c1ncc[nH]1,C8H4F10N2,"InChI=1S/C8H4F10N2/c9-3(10)5(11,8(16,17)18)7(14,15)6(12,13)4-19-1-2-20-4/h1-3H,(H,19,20)",True,"[22, 44, 48, 51]",4,
624,22,Specificity test for group 22,Specificity,[H]C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)c1ncc[nH]1,C8H4F10N2,"InChI=1S/C8H4F10N2/c9-3(10)5(7(13,14)15,8(16,17)18)6(11,12)4-19-1-2-20-4/h1-3H,(H,19,20)",True,"[22, 44, 51]",3,
625,44,Specificity test for group 44,Specificity,[H]C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)c1ncc[nH]1,C8H4F10N2,"InChI=1S/C8H4F10N2/c9-3(10)5(7(13,14)15,8(16,17)18)6(11,12)4-19-1-2-20-4/h1-3H,(H,19,20)",True,"[22, 44, 51]",3,
626,51,Specificity test for group 51,Specificity,[H]C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)c1ncc[nH]1,C8H4F10N2,"InChI=1S/C8H4F10N2/c9-3(10)5(7(13,14)15,8(16,17)18)6(11,12)4-19-1-2-20-4/h1-3H,(H,19,20)",True,"[22, 44, 51]",3,
627,19,Specificity test for group 19,Specificity,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C=C(F)C([H])(F)C(F)(F)F,C8H6F12,"InChI=1S/C8H4F12/c9-2(4(11)8(18,19)20)1-3(10)6(14,15)7(16,17)5(12)13/h1,3-5H",True,"[19, 41, 48, 49]",4,
628,49,Specificity test for group 49,Specificity,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C=C(F)C([H])(F)C(F)(F)F,C8H6F12,"InChI=1S/C8H4F12/c9-2(4(11)8(18,19)20)1-3(10)6(14,15)7(16,17)5(12)13/h1,3-5H",True,"[19, 41, 48, 49]",4,
629,19,Specificity test for group 19,Specificity,[H]C([H])(F)C(F)=CC(C([H])(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8H6F12,"InChI=1S/C8H4F12/c9-2-3(10)1-5(4(11)12,7(15,16)17)6(13,14)8(18,19)20/h1,4H,2H2",True,"[19, 41, 48, 49]",4,
630,49,Specificity test for group 49,Specificity,[H]C([H])(F)C(F)=CC(C([H])(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8H6F12,"InChI=1S/C8H4F12/c9-2-3(10)1-5(4(11)12,7(15,16)17)6(13,14)8(18,19)20/h1,4H,2H2",True,"[19, 41, 48, 49]",4,
631,28,Specificity test for group 28,Specificity,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(C(=O)C(F)(F)F)C(F)(F)F,C8H6F12O,"InChI=1S/C8H4F12O/c9-1-5(3(10)11,4(12)13)6(14,8(18,19)20)2(21)7(15,16)17/h3-4H,1H2",True,"[28, 30, 48]",3,
632,30,Specificity test for group 30,Specificity,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(C(=O)C(F)(F)F)C(F)(F)F,C8H6F12O,"InChI=1S/C8H4F12O/c9-1-5(3(10)11,4(12)13)6(14,8(18,19)20)2(21)7(15,16)17/h3-4H,1H2",True,"[28, 30, 48]",3,
633,42,Specificity test for group 42,Specificity,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(C(F)(F)F)C(F)(I)C(F)(F)F,C8H6F13I,"InChI=1S/C8H4F13I/c9-1-4(2(10)11,3(12)13)5(14,7(16,17)18)6(15,22)8(19,20)21/h2-3H,1H2",True,"[21, 42, 48]",3,
634,32,Specificity test for group 32,Specificity,[H]C([H])(F)C(=O)OCC(C([H])(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8H7F11O2,"InChI=1S/C8H5F11O2/c9-1-3(20)21-2-5(4(10)11,7(14,15)16)6(12,13)8(17,18)19/h4H,1-2H2",True,"[32, 48]",2,
635,2,Specificity test for group 2,Specificity,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(C(F)(F)F)C(F)(F)C(=O)O,C8H5F11O2,"InChI=1S/C8H5F11O2/c9-1-5(2(10)11,3(12)13)7(16,8(17,18)19)6(14,15)4(20)21/h2-3H,1H2,(H,20,21)",True,"[2, 33, 48]",3,
636,33,Specificity test for group 33,Specificity,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(C(F)(F)F)C(F)(F)C(=O)O,C8H5F11O2,"InChI=1S/C8H5F11O2/c9-1-5(2(10)11,3(12)13)7(16,8(17,18)19)6(14,15)4(20)21/h2-3H,1H2,(H,20,21)",True,"[2, 33, 48]",3,
637,32,Specificity test for group 32,Specificity,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)COC(=O)C([H])(F)C(F)(F)F,C8H7F11O2,"InChI=1S/C8H5F11O2/c9-2(6(13,14)7(15,16)5(11)12)1-21-4(20)3(10)8(17,18)19/h2-3,5H,1H2",True,"[32, 48]",2,
638,2,Specificity test for group 2,Specificity,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(OC(F)(F)F)C(F)(F)C(=O)O,C8H7F11O3,"InChI=1S/C8H5F11O3/c9-1-5(2(10)11,3(12)13)7(16,22-8(17,18)19)6(14,15)4(20)21/h2-3H,1H2,(H,20,21)",True,"[2, 31, 33, 48]",4,
639,5,Specificity test for group 5,Specificity,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(OC(F)(F)F)C(F)(F)C(=O)O,C8H7F11O3,"InChI=1S/C8H5F11O3/c9-1-5(2(10)11,3(12)13)7(16,22-8(17,18)19)6(14,15)4(20)21/h2-3H,1H2,(H,20,21)",True,"[2, 31, 33, 48]",4,
640,31,Specificity test for group 31,Specificity,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(OC(F)(F)F)C(F)(F)C(=O)O,C8H7F11O3,"InChI=1S/C8H5F11O3/c9-1-5(2(10)11,3(12)13)7(16,22-8(17,18)19)6(14,15)4(20)21/h2-3H,1H2,(H,20,21)",True,"[2, 31, 33, 48]",4,
641,33,Specificity test for group 33,Specificity,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(OC(F)(F)F)C(F)(F)C(=O)O,C8H7F11O3,"InChI=1S/C8H5F11O3/c9-1-5(2(10)11,3(12)13)7(16,22-8(17,18)19)6(14,15)4(20)21/h2-3H,1H2,(H,20,21)",True,"[2, 31, 33, 48]",4,
642,34,Specificity test for group 34,Specificity,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(NC(=O)C(F)(F)F)C(F)(F)F,C8H7F12NO,"InChI=1S/C8H5F12NO/c9-1-5(2(10)11,3(12)13)7(17,8(18,19)20)21-4(22)6(14,15)16/h2-3H,1H2,(H,21,22)",True,"[34, 48]",2,
643,15,Specificity test for group 15,Specificity,OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H7F11O,"InChI=1S/C8H7F11O/c9-4(10,2-1-3-20)5(11,12)6(13,14)7(15,16)8(17,18)19/h20H,1-3H2",True,"[15, 48]",2,
644,15,Specificity test for group 15,Specificity,OCCCC(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C8H7F11O,"InChI=1S/C8H7F11O/c9-4(10,2-1-3-20)5(6(11,12)13,7(14,15)16)8(17,18)19/h20H,1-3H2",True,[15],1,
645,15,Specificity test for group 15,Specificity,OCCCC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C8H7F11O,"InChI=1S/C8H7F11O/c9-4(10,2-1-3-20)6(12,13)5(11,7(14,15)16)8(17,18)19/h20H,1-3H2",True,"[15, 48]",2,
646,1,Specificity test for group 1,Specificity,O=C(O)C(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C8HF15O2,"InChI=1S/C8HF15O2/c9-2(10,1(24)25)4(11,8(21,22)23)3(5(12,13)14,6(15,16)17)7(18,19)20/h(H,24,25)",True,"[1, 2, 33, 48]",4,
647,33,Specificity test for group 33,Specificity,O=C(O)C(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C8HF15O2,"InChI=1S/C8HF15O2/c9-2(10,1(24)25)4(11,8(21,22)23)3(5(12,13)14,6(15,16)17)7(18,19)20/h(H,24,25)",True,"[1, 2, 33, 48]",4,
648,4,Specificity test for group 4,Specificity,O=C(O)C(F)(F)C(F)(OC(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C8H3F15O3,"InChI=1S/C8HF15O3/c9-2(10,1(24)25)4(11,26-8(21,22)23)3(5(12,13)14,6(15,16)17)7(18,19)20/h(H,24,25)",True,"[1, 2, 31, 33, 48]",5,
649,34,Specificity test for group 34,Specificity,O=C(NC(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,C8H3F16NO,"InChI=1S/C8HF16NO/c9-2(10,11)1(26)25-4(12,8(22,23)24)3(5(13,14)15,6(16,17)18)7(19,20)21/h(H,25,26)",True,"[34, 48]",2,
650,50,Specificity test for group 50,Specificity,FC(F)(F)C#CC(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C9H2F16,"InChI=1S/C9F16/c10-3(6(14,15)16,1-2-4(11,12)13)5(7(17,18)19,8(20,21)22)9(23,24)25",True,"[48, 50]",2,
651,18,Specificity test for group 18,Specificity,FC(=C(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,C9H2F18,"InChI=1S/C9F18/c10-1(2(11)4(13,14)15)3(12,6(16,17)18)5(7(19,20)21,8(22,23)24)9(25,26)27",True,"[18, 19, 41, 48, 49]",5,
652,41,Specificity test for group 41,Specificity,FC(=C(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,C9H2F18,"InChI=1S/C9F18/c10-1(2(11)4(13,14)15)3(12,6(16,17)18)5(7(19,20)21,8(22,23)24)9(25,26)27",True,"[18, 19, 41, 48, 49]",5,
653,49,Specificity test for group 49,Specificity,FC(=C(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,C9H2F18,"InChI=1S/C9F18/c10-1(2(11)4(13,14)15)3(12,6(16,17)18)5(7(19,20)21,8(22,23)24)9(25,26)27",True,"[18, 19, 41, 48, 49]",5,
654,24,Specificity test for group 24,Specificity,FC(F)(F)C(F)(F)N(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9F21N,"InChI=1S/C9F21N/c10-1(11,2(12,13)4(16,17)18)3(14,15)7(25,26)31(8(27,28)5(19,20)21)9(29,30)6(22,23)24",True,"[24, 47, 48]",3,
655,24,Specificity test for group 24,Specificity,FC(F)(F)C(F)(F)N(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C9F21N,"InChI=1S/C9F21N/c10-1(3(13,14)15,4(16,17)18)2(11,12)7(25,26)31(8(27,28)5(19,20)21)9(29,30)6(22,23)24",True,"[24, 47, 48]",3,
