test_id,expected_group,expected_group_name,python_groups,python_group_names,html_groups,html_group_names,exact_match,python_success,missing_in_html,missing_in_html_names,extra_in_html,extra_in_html_names,smiles,formula
571,41,Specificity test for group 41,"[41, 48, 49]",41:ethene; 48:alkane; 49:alkene,"[19, 41, 48, 49]",19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,[H]C(F)(F)C(F)(C(F)=C(F)C(F)(F)C(F)(F)F)C(F)(F)F,C7H3F13
571,41,Specificity test for group 41,"[41, 48, 49]",41:ethene; 48:alkane; 49:alkene,"[19, 41, 48, 49]",19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,[H]C(F)(F)C(F)(C(F)=C(F)C(F)(F)C(F)(F)F)C(F)(F)F,C7H3F13
573,19,Specificity test for group 19,"[41, 48, 49]",41:ethene; 48:alkane; 49:alkene,"[19, 41, 48, 49]",19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,FC(=CC(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,C7H3F13
573,19,Specificity test for group 19,"[41, 48, 49]",41:ethene; 48:alkane; 49:alkene,"[19, 41, 48, 49]",19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,FC(=CC(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,C7H3F13
575,1,Specificity test for group 1,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,True,True,[],,[],,O=C(O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C7HF13O2
575,1,Specificity test for group 1,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,True,True,[],,[],,O=C(O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C7HF13O2
577,1,Specificity test for group 1,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,True,True,[],,[],,O=C(O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C7HF13O2
577,1,Specificity test for group 1,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,True,True,[],,[],,O=C(O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C7HF13O2
579,4,Specificity test for group 4,"[1, 2, 31, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,"[1, 2, 4, 5, 31, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,False,True,[],,"[4, 5]",4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid,O=C(O)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,C7H3F13O3
580,4,Specificity test for group 4,"[1, 2, 31, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,"[1, 2, 4, 5, 31, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,False,True,[],,"[4, 5]",4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid,O=C(O)C(F)(F)C(OC(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C7H3F13O3
581,34,Specificity test for group 34,"[34, 48]",34:amide; 48:alkane,"[34, 48]",34:amide; 48:alkane,True,True,[],,[],,O=C(NC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F,C7H3F14NO
582,34,Specificity test for group 34,"[34, 48]",34:amide; 48:alkane,"[34, 48]",34:amide; 48:alkane,True,True,[],,[],,O=C(NC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C7H3F14NO
583,29,Specificity test for group 29,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,True,True,[],,[],,OC(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C7HF15O
584,11,Specificity test for group 11,"[11, 38, 48]",11:Perfluoroalkyl sulfinic acids; 38:sulfinic acid; 48:alkane,"[11, 38, 48]",11:Perfluoroalkyl sulfinic acids; 38:sulfinic acid; 48:alkane,True,True,[],,[],,O=S(O)C(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C7HF15O2S
584,11,Specificity test for group 11,"[11, 38, 48]",11:Perfluoroalkyl sulfinic acids; 38:sulfinic acid; 48:alkane,"[11, 38, 48]",11:Perfluoroalkyl sulfinic acids; 38:sulfinic acid; 48:alkane,True,True,[],,[],,O=S(O)C(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C7HF15O2S
586,6,Specificity test for group 6,"[6, 7, 36, 48]",6:Perfluoroalkyl sulfonic acids; 7:Polyfluoroalkyl sulfonic acid; 36:sulfonic acid; 48:alkane,"[6, 7, 36, 48]",6:Perfluoroalkyl sulfonic acids; 7:Polyfluoroalkyl sulfonic acid; 36:sulfonic acid; 48:alkane,True,True,[],,[],,O=S(=O)(O)C(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C7HF15O3S
586,6,Specificity test for group 6,"[6, 7, 36, 48]",6:Perfluoroalkyl sulfonic acids; 7:Polyfluoroalkyl sulfonic acid; 36:sulfonic acid; 48:alkane,"[6, 7, 36, 48]",6:Perfluoroalkyl sulfonic acids; 7:Polyfluoroalkyl sulfonic acid; 36:sulfonic acid; 48:alkane,True,True,[],,[],,O=S(=O)(O)C(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C7HF15O3S
588,9,Specificity test for group 9,"[6, 7, 9, 10, 31, 36, 48]",6:Perfluoroalkyl sulfonic acids; 7:Polyfluoroalkyl sulfonic acid; 9:Perfluoroalkylether sulfonic acids; 10:Polyfluoroalkylether sulfonic acid; 31:ether; 36:sulfonic acid; 48:alkane,"[6, 7, 9, 10, 31, 36, 48]",6:Perfluoroalkyl sulfonic acids; 7:Polyfluoroalkyl sulfonic acid; 9:Perfluoroalkylether sulfonic acids; 10:Polyfluoroalkylether sulfonic acid; 31:ether; 36:sulfonic acid; 48:alkane,True,True,[],,[],,O=S(=O)(O)C(F)(F)C(F)(OC(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C7H3F15O4S
589,37,Specificity test for group 37,"[37, 48]",37:sulfenic acid; 48:alkane,"[37, 48]",37:sulfenic acid; 48:alkane,True,True,[],,[],,OSC(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C7HF15OS
590,47,Specificity test for group 47,"[23, 47, 48]",23:Perfluoroalkane; 47:amine; 48:alkane,"[23, 47, 48]",23:Perfluoroalkane; 47:amine; 48:alkane,True,True,[],,[],,FC(F)(F)NC(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C7H3F16N
591,35,Specificity test for group 35,"[35, 48]",35:acyl halide; 48:alkane,"[35, 48]",35:acyl halide; 48:alkane,True,True,[],,[],,O=C(Cl)C(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C8ClF15O
592,50,Specificity test for group 50,"[48, 50]",48:alkane; 50:alkyne,"[48, 50]",48:alkane; 50:alkyne,True,True,[],,[],,FC(F)(F)C(F)(F)C#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H2F14
593,50,Specificity test for group 50,"[48, 50]",48:alkane; 50:alkyne,"[48, 50]",48:alkane; 50:alkyne,True,True,[],,[],,FC(F)(F)C#CC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8H2F14
594,18,Specificity test for group 18,"[18, 41, 48, 49]",18:Perfluoroalkene; 41:ethene; 48:alkane; 49:alkene,"[18, 19, 41, 48, 49]",18:Perfluoroalkene; 19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,FC(=C(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F,C8H2F16
594,18,Specificity test for group 18,"[18, 41, 48, 49]",18:Perfluoroalkene; 41:ethene; 48:alkane; 49:alkene,"[18, 19, 41, 48, 49]",18:Perfluoroalkene; 19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,FC(=C(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F,C8H2F16
594,18,Specificity test for group 18,"[18, 41, 48, 49]",18:Perfluoroalkene; 41:ethene; 48:alkane; 49:alkene,"[18, 19, 41, 48, 49]",18:Perfluoroalkene; 19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,FC(=C(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F,C8H2F16
597,18,Specificity test for group 18,"[18, 41, 48, 49]",18:Perfluoroalkene; 41:ethene; 48:alkane; 49:alkene,"[18, 19, 41, 48, 49]",18:Perfluoroalkene; 19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,FC(=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C8H2F16
597,18,Specificity test for group 18,"[18, 41, 48, 49]",18:Perfluoroalkene; 41:ethene; 48:alkane; 49:alkene,"[18, 19, 41, 48, 49]",18:Perfluoroalkene; 19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,FC(=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C8H2F16
597,18,Specificity test for group 18,"[18, 41, 48, 49]",18:Perfluoroalkene; 41:ethene; 48:alkane; 49:alkene,"[18, 19, 41, 48, 49]",18:Perfluoroalkene; 19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,FC(=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C8H2F16
600,27,Specificity test for group 27,"[27, 28, 30, 48]",27:Perfluoroalkyl ketones; 28:Semi-fluoroalkyl ketones; 30:ketone; 48:alkane,"[27, 28, 30, 48]",27:Perfluoroalkyl ketones; 28:Semi-fluoroalkyl ketones; 30:ketone; 48:alkane,True,True,[],,[],,O=C(C(F)(F)F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C8H2F16O
600,27,Specificity test for group 27,"[27, 28, 30, 48]",27:Perfluoroalkyl ketones; 28:Semi-fluoroalkyl ketones; 30:ketone; 48:alkane,"[27, 28, 30, 48]",27:Perfluoroalkyl ketones; 28:Semi-fluoroalkyl ketones; 30:ketone; 48:alkane,True,True,[],,[],,O=C(C(F)(F)F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C8H2F16O
602,42,Specificity test for group 42,"[21, 25, 42, 48]",21:Semi-fluorinated alkanes; 25:Perfluoroalkyl iodides; 42:iodide; 48:alkane,"[21, 25, 42, 48]",21:Semi-fluorinated alkanes; 25:Perfluoroalkyl iodides; 42:iodide; 48:alkane,True,True,[],,[],,FC(F)(F)C(F)(I)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C8H2F17I
603,24,Specificity test for group 24,"[24, 47, 48]",24:Perfluoroalkyl-tert-amines; 47:amine; 48:alkane,"[24, 47, 48]",24:Perfluoroalkyl-tert-amines; 47:amine; 48:alkane,True,True,[],,[],,FC(F)(F)C(F)(F)N(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8F19N
604,3,Specificity test for group 3,"[33, 48]",33:carboxylic acid; 48:alkane,"[3, 33, 48]",3:Perfluoroalkyl dicarboxylic acids; 33:carboxylic acid; 48:alkane,False,True,[],,[3],3:Perfluoroalkyl dicarboxylic acids,O=C(O)C(F)(C(F)(F)F)C(F)(F)C(F)(C(=O)O)C(F)(F)C(F)(F)F,C8H2F12O4
605,3,Specificity test for group 3,"[33, 48]",33:carboxylic acid; 48:alkane,"[3, 33, 48]",3:Perfluoroalkyl dicarboxylic acids; 33:carboxylic acid; 48:alkane,False,True,[],,[3],3:Perfluoroalkyl dicarboxylic acids,O=C(O)C(F)(F)C(C(F)(F)F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)F,C8H2F12O4
606,32,Specificity test for group 32,"[32, 48]",32:ester; 48:alkane,"[32, 48]",32:ester; 48:alkane,True,True,[],,[],,O=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C8H4F14O2
607,32,Specificity test for group 32,"[32, 48]",32:ester; 48:alkane,"[32, 48]",32:ester; 48:alkane,True,True,[],,[],,O=C(OCC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F,C8H4F14O2
608,50,Specificity test for group 50,"[48, 50]",48:alkane; 50:alkyne,"[48, 50]",48:alkane; 50:alkyne,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C#CC([H])(F)C(F)(F)F,C8H5F11
609,50,Specificity test for group 50,"[48, 50]",48:alkane; 50:alkyne,"[48, 50]",48:alkane; 50:alkyne,True,True,[],,[],,[H]C([H])(F)C#CC(C([H])(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8H5F11
610,44,Specificity test for group 44,"[22, 44, 48, 51]",22:Side-chain fluorinated aromatics; 44:azole; 48:alkane; 51:Side-chain aromatics,"[22, 44, 48, 51]",22:Side-chain fluorinated aromatics; 44:azole; 48:alkane; 51:Side-chain aromatics,True,True,[],,[],,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ncc[nH]1,C8H3F11N2
610,44,Specificity test for group 44,"[22, 44, 48, 51]",22:Side-chain fluorinated aromatics; 44:azole; 48:alkane; 51:Side-chain aromatics,"[22, 44, 48, 51]",22:Side-chain fluorinated aromatics; 44:azole; 48:alkane; 51:Side-chain aromatics,True,True,[],,[],,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ncc[nH]1,C8H3F11N2
610,44,Specificity test for group 44,"[22, 44, 48, 51]",22:Side-chain fluorinated aromatics; 44:azole; 48:alkane; 51:Side-chain aromatics,"[22, 44, 48, 51]",22:Side-chain fluorinated aromatics; 44:azole; 48:alkane; 51:Side-chain aromatics,True,True,[],,[],,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ncc[nH]1,C8H3F11N2
610,44,Specificity test for group 44,"[22, 44, 48, 51]",22:Side-chain fluorinated aromatics; 44:azole; 48:alkane; 51:Side-chain aromatics,"[22, 44, 48, 51]",22:Side-chain fluorinated aromatics; 44:azole; 48:alkane; 51:Side-chain aromatics,True,True,[],,[],,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ncc[nH]1,C8H3F11N2
614,44,Specificity test for group 44,"[22, 44, 51]",22:Side-chain fluorinated aromatics; 44:azole; 51:Side-chain aromatics,"[22, 44, 51]",22:Side-chain fluorinated aromatics; 44:azole; 51:Side-chain aromatics,True,True,[],,[],,FC(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)c1ncc[nH]1,C8H3F11N2
615,44,Specificity test for group 44,"[22, 44, 48, 51]",22:Side-chain fluorinated aromatics; 44:azole; 48:alkane; 51:Side-chain aromatics,"[22, 44, 48, 51]",22:Side-chain fluorinated aromatics; 44:azole; 48:alkane; 51:Side-chain aromatics,True,True,[],,[],,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)c1ncc[nH]1,C8H3F11N2
616,41,Specificity test for group 41,"[41, 48, 49]",41:ethene; 48:alkane; 49:alkene,"[19, 41, 48, 49]",19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C(F)=C(F)C([H])(F)C(F)(F)F,C8H5F13
616,41,Specificity test for group 41,"[41, 48, 49]",41:ethene; 48:alkane; 49:alkene,"[19, 41, 48, 49]",19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C(F)=C(F)C([H])(F)C(F)(F)F,C8H5F13
618,41,Specificity test for group 41,"[41, 48, 49]",41:ethene; 48:alkane; 49:alkene,"[19, 41, 48, 49]",19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,[H]C([H])(F)C(F)=C(F)C(C([H])(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8H5F13
618,41,Specificity test for group 41,"[41, 48, 49]",41:ethene; 48:alkane; 49:alkene,"[19, 41, 48, 49]",19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,[H]C([H])(F)C(F)=C(F)C(C([H])(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8H5F13
620,35,Specificity test for group 35,"[35, 48]",35:acyl halide; 48:alkane,"[35, 48]",35:acyl halide; 48:alkane,True,True,[],,[],,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(C(F)(F)F)C(F)(F)C(=O)Cl,C8H4ClF11O
621,22,Specificity test for group 22,"[22, 44, 48, 51]",22:Side-chain fluorinated aromatics; 44:azole; 48:alkane; 51:Side-chain aromatics,"[22, 44, 48, 51]",22:Side-chain fluorinated aromatics; 44:azole; 48:alkane; 51:Side-chain aromatics,True,True,[],,[],,[H]C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)c1ncc[nH]1,C8H4F10N2
621,22,Specificity test for group 22,"[22, 44, 48, 51]",22:Side-chain fluorinated aromatics; 44:azole; 48:alkane; 51:Side-chain aromatics,"[22, 44, 48, 51]",22:Side-chain fluorinated aromatics; 44:azole; 48:alkane; 51:Side-chain aromatics,True,True,[],,[],,[H]C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)c1ncc[nH]1,C8H4F10N2
621,22,Specificity test for group 22,"[22, 44, 48, 51]",22:Side-chain fluorinated aromatics; 44:azole; 48:alkane; 51:Side-chain aromatics,"[22, 44, 48, 51]",22:Side-chain fluorinated aromatics; 44:azole; 48:alkane; 51:Side-chain aromatics,True,True,[],,[],,[H]C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)c1ncc[nH]1,C8H4F10N2
624,22,Specificity test for group 22,"[22, 44, 51]",22:Side-chain fluorinated aromatics; 44:azole; 51:Side-chain aromatics,"[22, 44, 51]",22:Side-chain fluorinated aromatics; 44:azole; 51:Side-chain aromatics,True,True,[],,[],,[H]C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)c1ncc[nH]1,C8H4F10N2
624,22,Specificity test for group 22,"[22, 44, 51]",22:Side-chain fluorinated aromatics; 44:azole; 51:Side-chain aromatics,"[22, 44, 51]",22:Side-chain fluorinated aromatics; 44:azole; 51:Side-chain aromatics,True,True,[],,[],,[H]C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)c1ncc[nH]1,C8H4F10N2
624,22,Specificity test for group 22,"[22, 44, 51]",22:Side-chain fluorinated aromatics; 44:azole; 51:Side-chain aromatics,"[22, 44, 51]",22:Side-chain fluorinated aromatics; 44:azole; 51:Side-chain aromatics,True,True,[],,[],,[H]C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)c1ncc[nH]1,C8H4F10N2
627,19,Specificity test for group 19,"[41, 48, 49]",41:ethene; 48:alkane; 49:alkene,"[19, 41, 48, 49]",19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C=C(F)C([H])(F)C(F)(F)F,C8H6F12
627,19,Specificity test for group 19,"[41, 48, 49]",41:ethene; 48:alkane; 49:alkene,"[19, 41, 48, 49]",19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C=C(F)C([H])(F)C(F)(F)F,C8H6F12
629,19,Specificity test for group 19,"[41, 48, 49]",41:ethene; 48:alkane; 49:alkene,"[19, 41, 48, 49]",19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,[H]C([H])(F)C(F)=CC(C([H])(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8H6F12
629,19,Specificity test for group 19,"[41, 48, 49]",41:ethene; 48:alkane; 49:alkene,"[19, 41, 48, 49]",19:Hydrofluoroolefins; 41:ethene; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,[H]C([H])(F)C(F)=CC(C([H])(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8H6F12
631,28,Specificity test for group 28,"[28, 30, 48]",28:Semi-fluoroalkyl ketones; 30:ketone; 48:alkane,"[28, 30, 48]",28:Semi-fluoroalkyl ketones; 30:ketone; 48:alkane,True,True,[],,[],,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(C(=O)C(F)(F)F)C(F)(F)F,C8H6F12O
631,28,Specificity test for group 28,"[28, 30, 48]",28:Semi-fluoroalkyl ketones; 30:ketone; 48:alkane,"[28, 30, 48]",28:Semi-fluoroalkyl ketones; 30:ketone; 48:alkane,True,True,[],,[],,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(C(=O)C(F)(F)F)C(F)(F)F,C8H6F12O
633,42,Specificity test for group 42,"[21, 42, 48]",21:Semi-fluorinated alkanes; 42:iodide; 48:alkane,"[21, 42, 48]",21:Semi-fluorinated alkanes; 42:iodide; 48:alkane,True,True,[],,[],,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(C(F)(F)F)C(F)(I)C(F)(F)F,C8H6F13I
634,32,Specificity test for group 32,"[32, 48]",32:ester; 48:alkane,"[32, 48]",32:ester; 48:alkane,True,True,[],,[],,[H]C([H])(F)C(=O)OCC(C([H])(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8H7F11O2
635,2,Specificity test for group 2,"[2, 33, 48]",2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,"[2, 33, 48]",2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,True,True,[],,[],,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(C(F)(F)F)C(F)(F)C(=O)O,C8H5F11O2
635,2,Specificity test for group 2,"[2, 33, 48]",2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,"[2, 33, 48]",2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,True,True,[],,[],,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(C(F)(F)F)C(F)(F)C(=O)O,C8H5F11O2
637,32,Specificity test for group 32,"[32, 48]",32:ester; 48:alkane,"[32, 48]",32:ester; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)COC(=O)C([H])(F)C(F)(F)F,C8H7F11O2
638,2,Specificity test for group 2,"[2, 31, 33, 48]",2:Polyfluoroalkyl carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,"[2, 5, 31, 33, 48]",2:Polyfluoroalkyl carboxylic acid; 5:Polyfluoroalkylether carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,False,True,[],,[5],5:Polyfluoroalkylether carboxylic acid,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(OC(F)(F)F)C(F)(F)C(=O)O,C8H7F11O3
638,2,Specificity test for group 2,"[2, 31, 33, 48]",2:Polyfluoroalkyl carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,"[2, 5, 31, 33, 48]",2:Polyfluoroalkyl carboxylic acid; 5:Polyfluoroalkylether carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,False,True,[],,[5],5:Polyfluoroalkylether carboxylic acid,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(OC(F)(F)F)C(F)(F)C(=O)O,C8H7F11O3
638,2,Specificity test for group 2,"[2, 31, 33, 48]",2:Polyfluoroalkyl carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,"[2, 5, 31, 33, 48]",2:Polyfluoroalkyl carboxylic acid; 5:Polyfluoroalkylether carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,False,True,[],,[5],5:Polyfluoroalkylether carboxylic acid,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(OC(F)(F)F)C(F)(F)C(=O)O,C8H7F11O3
638,2,Specificity test for group 2,"[2, 31, 33, 48]",2:Polyfluoroalkyl carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,"[2, 5, 31, 33, 48]",2:Polyfluoroalkyl carboxylic acid; 5:Polyfluoroalkylether carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,False,True,[],,[5],5:Polyfluoroalkylether carboxylic acid,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(OC(F)(F)F)C(F)(F)C(=O)O,C8H7F11O3
642,34,Specificity test for group 34,"[34, 48]",34:amide; 48:alkane,"[34, 48]",34:amide; 48:alkane,True,True,[],,[],,[H]C([H])(F)C(C([H])(F)F)(C([H])(F)F)C(F)(NC(=O)C(F)(F)F)C(F)(F)F,C8H7F12NO
